Time, XRP(Price), Cash, Market Value, Shares,
410349, 0.202, 932.0919789717893, 74.291325478, 367.778839, 
410356, 0.202, 932.0919789717893, 74.291325478, 367.778839, 
410445, 0.202, 932.0919789717893, 74.29131941800001, 367.778809, 
410452, 0.202, 932.0919789717893, 74.29131941800001, 367.778809, 
410567, 0.202, 932.0919789717893, 74.291303258, 367.778729, 
410575, 0.202, 932.0919789717893, 74.291303258, 367.778729, 
410723, 0.202, 932.0919789717893, 74.29128103800001, 367.778619, 
410793, 0.202, 932.0919789717893, 74.29127295800001, 367.778579, 
410793, 0.202, 932.0919789717893, 74.29127295800001, 367.778579, 
425860, 0.21674195, 932.0919789717893, 79.71303771101105, 367.778539, 
441294, 0.21244585, 932.0919789717893, 78.13301583177915, 367.778499, 
441389, 0.21354727, 929.5375649717893, 81.09250202496104, 379.740289, 
510434, 0.21363597, 926.5655437937893, 84.19945912136838, 394.125854, 
512357, 0.21477282, 929.7663977937893, 81.44666060403006, 379.222383, 
522280, 0.216, 929.7663977937893, 81.912026088, 379.222343, 
532678, 0.21670743, 929.7663977937893, 82.1802906818113, 379.222303, 
596771, 0.23001, 933.0647027937893, 83.85398459691, 364.566691, 
596867, 0.23001, 934.7088984571845, 82.20978203295, 357.418295, 
608909, 0.2322, 936.7654454571845, 80.96831322119999, 348.700746, 
612205, 0.23001, 934.3428084571845, 82.63409436051, 359.263051, 
682422, 0.2329023, 937.0921424571845, 80.9766608631438, 347.685106, 
682518, 0.23298632, 935.4389614571845, 82.65904737016079, 354.78069, 
685650, 0.23001, 933.3694634571845, 83.69548700601, 363.877601, 
717925, 0.225, 933.3694634571845, 81.872451225, 363.877561, 
792960, 0.23255814, 933.3694634571845, 84.62267947157093, 363.877521, 
860650, 0.23944998, 935.5904594571845, 84.8645736707076, 354.41462, 
876443, 0.23754573, 935.5904594571845, 84.1896701287434, 354.41458, 
892148, 0.23772999, 935.5904594571845, 84.2549650500546, 354.41454, 
907837, 0.23945, 935.5904594571845, 84.864552025, 354.4145, 
907934, 0.23999, 936.9120554571845, 83.73294802179, 348.901821, 
908469, 0.24356998, 938.6540244571845, 83.25039385056988, 341.792506, 
924154, 0.24434998, 938.6540244571845, 83.51698223125068, 341.792466, 
958606, 0.249, 938.6540244571845, 85.106314074, 341.792426, 
958676, 0.249, 938.6540244571845, 85.106314074, 341.792426, 
972850, 0.24218642, 937.2909474571845, 84.14055377011621, 347.42061, 
973255, 0.248, 938.9757714571845, 84.470885928, 340.608411, 
979549, 0.24744505, 938.9757714571845, 84.28185539251355, 340.608371, 
979697, 0.24165, 936.9565124571845, 84.3233334966, 348.948204, 
981271, 0.23553245, 934.5105734571845, 84.6345573604752, 359.332896, 
991080, 0.22805364, 931.6724305011846, 84.77877943607652, 371.749293, 
1028868, 0.2345, 931.6724305011846, 87.1751998285, 371.749253, 
1065789, 0.23327989, 931.6724305011846, 86.72161551622656, 371.749213, 
1115591, 0.2275, 931.6724305011846, 84.5729368575, 371.749173, 
1131347, 0.23550692, 931.6724305011846, 87.54949332550035, 371.749133, 
1208616, 0.23599999, 933.7956475011846, 85.60966472447168, 362.752832, 
1292142, 0.23441161, 932.0778647931846, 86.7688453926428, 370.155921, 
1375246, 0.22724998, 930.1121917931846, 86.08936535237751, 378.831124, 
1382497, 0.22724998, 927.9888167931846, 88.26961824974606, 388.425197, 
1398167, 0.22132087, 927.9888167931846, 85.9665936771266, 388.425157, 
1417723, 0.215, 926.0745777931846, 85.407447745, 397.243943, 
1421524, 0.215, 923.8679483431846, 87.64232071500001, 407.638701, 
1421620, 0.21843574, 926.3942323431846, 86.51657071437846, 396.073329, 
1436942, 0.22222222, 926.3942323431846, 88.01628556428157, 396.073289, 
1452671, 0.222, 926.3942323431846, 87.928261278, 396.073249, 
1468431, 0.21820002, 926.3942323431846, 86.42318212526418, 396.073209, 
1468501, 0.21820002, 926.3942323431846, 86.42318212526418, 396.073209, 
1507285, 0.21594904, 924.7376563431846, 87.18819874135089, 403.744322, 
1591755, 0.2221, 926.4835833431846, 87.9133403877, 395.827737, 
1637038, 0.22633524, 928.6431103431846, 87.43023206912844, 386.286431, 
1637109, 0.22633524, 928.6431103431846, 87.43023206912844, 386.286431, 
1653092, 0.22335, 928.6431103431846, 86.27706542985, 386.286391, 
1678722, 0.22953847, 926.5339953431846, 90.8479308634133, 395.785207, 
1679565, 0.22953847, 928.8843013431846, 88.48536461447522, 385.492526, 
1721272, 0.229989, 926.1092994171846, 91.53317560700701, 397.989363, 
1722420, 0.23, 929.3182264171846, 88.33112648000001, 384.048376, 
1737732, 0.2308, 929.3182264171846, 88.6383559488, 384.048336, 
1823036, 0.23449999, 926.1293234171846, 93.41284542750962, 398.349038, 
1823132, 0.23230003, 929.5169790793912, 89.14883077987709, 383.765903, 
1852018, 0.23475945, 929.5169790793912, 90.09266057906085, 383.765853, 
1852020, 0.23475945, 929.5169790793912, 90.09266057906085, 383.765853, 
1852191, 0.23475945, 929.5169790793912, 90.09263240792686, 383.765733, 
1852193, 0.23475945, 929.5169790793912, 90.09263240792686, 383.765733, 
1907567, 0.2337391, 925.6829723713912, 93.67276912615371, 400.757807, 
1941647, 0.2345, 925.6829723713912, 93.9776963615, 400.757767, 
1998856, 0.2278, 930.0332533713912, 87.1195841536, 382.438912, 
1998927, 0.2278, 930.0332533713912, 87.1195841536, 382.438912, 
2065426, 0.23399797, 930.0332533713912, 89.48991969708985, 382.438872, 
2080957, 0.236, 930.0332533713912, 90.255564352, 382.438832, 
2096432, 0.2346, 930.0332533713912, 89.7201406032, 382.438792, 
2111908, 0.2346, 930.0332533713912, 89.72013121920001, 382.438752, 
2171348, 0.2365, 929.9252383810155, 90.5560134215, 382.900691, 
2187197, 0.245, 929.9252383810155, 93.810659495, 382.900651, 
2187268, 0.245, 929.9252383810155, 93.810659495, 382.900651, 
2192957, 0.247, 932.3783743810155, 92.143855362, 373.052046, 
2200592, 0.252, 932.3783743810155, 94.009105512, 373.052006, 
2200663, 0.252, 932.3783743810155, 94.009105512, 373.052006, 
2239253, 0.24200002, 929.8226411170155, 92.81236337244262, 383.522131, 
2255139, 0.25, 929.8226411170155, 95.88052275, 383.522091, 
2285384, 0.24716, 929.8226411170155, 94.79131012516, 383.522051, 
2324208, 0.25, 929.8226411170155, 95.88050275, 383.522011, 
2411495, 0.264, 929.8226411170155, 101.249797704, 383.521961, 
2411591, 0.25750002, 931.6069373256713, 96.97260872685251, 376.592626, 
2411687, 0.2575, 933.814952187823, 94.7645786075, 368.017781, 
2412499, 0.26392575, 936.488064187823, 94.45624889825851, 357.889478, 
2454919, 0.264999, 936.488064187823, 94.84034318056199, 357.889438, 
2498624, 0.27441759, 937.909381187823, 96.75975254987117, 352.600402, 
2502154, 0.26370293, 936.007999013823, 94.87933824945607, 359.796299, 
2585724, 0.27649997, 938.269675013823, 97.17098778003454, 351.432182, 
2601611, 0.27699996, 938.269675013823, 97.34668927671432, 351.432142, 
2629848, 0.265, 936.062644763823, 95.33167160500001, 359.742157, 
2629971, 0.265, 936.062644763823, 95.33166630500001, 359.742137, 
2630965, 0.26500001, 938.444770763823, 93.01557405502155, 351.002153, 
2766009, 0.26824103, 935.601758087823, 97.02511451620204, 361.708701, 
2766073, 0.26824103, 935.601758087823, 97.02510378656083, 361.708661, 
2766079, 0.26824103, 935.601758087823, 97.02510378656083, 361.708661, 
2766221, 0.26824103, 935.601758087823, 97.02507964486813, 361.708571, 
2766227, 0.26824103, 935.601758087823, 97.02507964486813, 361.708571, 
2766343, 0.27200432, 935.601758087823, 98.38627485272433, 361.708501, 
2766375, 0.27200432, 935.601758087823, 98.38626941263793, 361.708481, 
2766439, 0.27200432, 935.601758087823, 98.38626397255153, 361.708461, 
2766445, 0.27200432, 935.601758087823, 98.38626397255153, 361.708461, 
2798988, 0.27932403, 935.601758087823, 101.03384266569542, 361.708381, 
2864657, 0.2755, 935.601758087823, 99.65064794550001, 361.708341, 
2888041, 0.26679172, 935.601758087823, 96.50077976206772, 361.708301, 
2928908, 0.26060003, 930.593905373823, 99.24319509917171, 380.825724, 
2949617, 0.26691331, 930.593905373823, 101.64744384945405, 380.825684, 
2949688, 0.26691331, 930.593905373823, 101.64744384945405, 380.825684, 
3023183, 0.27699996, 930.593905373823, 105.48868815497424, 380.825644, 
3034750, 0.27796454, 935.592293373823, 100.86328370380808, 362.863852, 
3034821, 0.27827938, 935.592293373823, 100.97752775897177, 362.863852, 
3034891, 0.27827938, 935.592293373823, 100.97752775897177, 362.863852, 
3054816, 0.288, 935.592293373823, 104.50477785599999, 362.863812, 
3060130, 0.288, 935.592293373823, 104.50476633599999, 362.863772, 
3103247, 0.30005901, 940.429259373823, 103.98293842158631, 346.54163, 
3108071, 0.31277237, 945.757483373823, 103.06041352240047, 329.506131, 
3140432, 0.308, 945.757483373823, 101.487876028, 329.506091, 
3140503, 0.308, 945.757483373823, 101.487876028, 329.506091, 
3145867, 0.31240547, 945.757483373823, 196.8954315848896, 630.256031, 
3145963, 0.3011, 955.2234498172483, 180.30411545719997, 598.818052, 
3146059, 0.31537086, 965.0272208275707, 178.5813276317805, 566.258175, 
3146156, 0.30110003, 975.05665264855, 160.47091201356525, 532.948841, 
3146252, 0.3011, 985.2035242231412, 150.32401541699997, 499.24947, 
3146348, 0.30110003, 995.3522185542261, 140.17532712022148, 465.544049, 
3146419, 0.30110003, 995.3522185542261, 140.17532712022148, 465.544049, 
3146516, 0.30110003, 1005.422359440656, 130.10517662838544, 432.099514, 
3146612, 0.30110003, 1015.315786418193, 120.21174053975625, 399.241875, 
3146708, 0.30692417, 1025.154357502588, 112.69840069843488, 367.186464, 
3190840, 0.32, 1035.271870502588, 107.57086688, 336.158959, 
3206476, 0.32455195, 1035.271870502588, 109.10103267134205, 336.158919, 
3221179, 0.32478882, 1035.271870502588, 109.18064564293277, 336.158879, 
3227800, 0.32250003, 1035.271870502588, 108.41123566226517, 336.158839, 
3236004, 0.32765085, 1035.271870502588, 110.14271622732915, 336.158799, 
3316367, 0.3276, 1028.951242576477, 116.67760944839999, 356.158759, 
3360929, 0.30001, 1022.065159576477, 113.75618104630999, 379.174631, 
3361000, 0.30001, 1022.065159576477, 113.75618104630999, 379.174631, 
3407654, 0.3, 1022.065159576477, 113.7523773, 379.174591, 
3438846, 0.30275457, 1014.620296570477, 122.72485740544876, 405.360875, 
3449585, 0.292, 1014.620296570477, 118.36536382, 405.360835, 
3465248, 0.276, 1014.620296570477, 111.87957942000001, 405.360795, 
3482790, 0.27988994, 1014.620296570477, 113.45639739530469, 405.360755, 
3534746, 0.28233788, 1008.672092908477, 120.57383920031076, 427.055127, 
3540519, 0.28571429, 1015.218686908477, 115.56709916207788, 404.484841, 
3549304, 0.275101, 1008.265413118477, 118.23841942853498, 429.800035, 
3568869, 0.28126497, 1008.265413118477, 120.88768269967515, 429.799995, 
3573785, 0.28126497, 1010.042302118477, 119.10115680141777, 423.448241, 
3584604, 0.2839, 1012.295782176132, 117.9780833129, 415.562111, 
3619628, 0.29299906, 1014.647987176132, 119.39527252091729, 407.493705, 
3635661, 0.29299906, 1014.647987176132, 119.3952608009549, 407.493665, 
3659006, 0.28673489, 1014.647987176132, 116.84263974007627, 407.493625, 
3707632, 0.27935601, 1014.647987176132, 113.89049890916253, 407.689453, 
3707728, 0.28020706, 1012.857640515438, 116.0242277142424, 414.06604, 
3707824, 0.28020706, 1010.448737274445, 118.42831434257614, 422.645719, 
3752255, 0.26719929, 1007.410728384445, 115.8619351613129, 433.616179, 
3752352, 0.26719929, 1003.940765508638, 119.30998595437754, 446.520595, 
3765058, 0.26548964, 1003.940765508638, 118.5465813995502, 446.520555, 
3773445, 0.27297094, 1000.350396102638, 125.61798178243622, 460.188113, 
3773542, 0.25434612, 996.460815468638, 120.92887038438361, 475.45003, 
3773638, 0.26446936, 1000.947269468638, 121.25550322046976, 458.486016, 
3797435, 0.27131463, 1000.947269468638, 124.39395293862889, 458.485976, 
3830336, 0.2637, 1000.947269468638, 120.90274132319999, 458.485936, 
3837913, 0.2725, 1000.947269468638, 124.93740666000002, 458.485896, 
3837983, 0.2725, 1000.947269468638, 124.93740666000002, 458.485896, 
3876596, 0.27027027, 1000.947269468638, 123.91509609230111, 458.485856, 
3910224, 0.27065, 1004.530884468638, 120.58030168335, 445.521159, 
3923609, 0.27402474, 1004.530884468638, 122.08380879848406, 445.521119, 
3923680, 0.27402474, 1004.530884468638, 122.08380879848406, 445.521119, 
3926484, 0.27402474, 1004.530884468638, 122.08379783749444, 445.521079, 
3932874, 0.27, 1001.020737186638, 123.78131667000001, 458.449321, 
3948834, 0.27358082, 1001.020737186638, 125.42293022439041, 458.449281, 
4010392, 0.27999997, 1004.276795186638, 125.10064927635756, 446.788081, 
4010463, 0.27999997, 1004.276795186638, 125.10064927635756, 446.788081, 
4017275, 0.27999997, 1008.048720186638, 121.4451418680191, 433.732696, 
4017345, 0.28385667, 1008.048720186638, 123.1179187566823, 433.732696, 
4033079, 0.28078686, 1008.048720186638, 121.78643055770017, 433.732656, 
4033176, 0.28233129, 1004.527103275726, 125.97087960766191, 446.181079, 
4054583, 0.2865617, 1004.527103275726, 127.85839704360629, 446.181039, 
4060043, 0.27584601, 1000.825150275726, 126.77920410503368, 459.60137, 
4095108, 0.2727, 1004.955517275726, 121.38816969630001, 445.134469, 
4097643, 0.2727, 1000.345993629726, 125.9343933921, 461.805623, 
4113438, 0.27001, 1000.345993629726, 124.69212546582999, 461.805583, 
4141432, 0.27318792, 1000.345993629726, 126.15969573664054, 461.805543, 
4151803, 0.27318792, 996.402472629726, 130.15546054492992, 476.431976, 
4173681, 0.26465508, 996.402472629726, 126.09013213663488, 476.431936, 
4183489, 0.26362483, 992.802249629726, 129.2040740245038, 490.10586, 
4197481, 0.256, 988.935213629726, 129.33418496, 505.21166, 
4213466, 0.25, 988.935213629726, 126.302905, 505.21162, 
4227719, 0.24973356, 985.629632663726, 129.45648375857112, 518.378402, 
4228228, 0.24248167, 981.768793397726, 129.53138247230305, 534.190409, 
4231679, 0.23592804, 977.270126021726, 130.52039080723955, 553.221189, 
4269514, 0.2439, 977.270126021726, 134.93063824109998, 553.221149, 
4281840, 0.23, 972.878322947726, 131.63755186, 572.337182, 
4314012, 0.225, 977.417644947726, 124.48125562500002, 553.250025, 
4314109, 0.22577062, 972.4467433043282, 129.8685741355417, 575.223535, 
4355680, 0.23760384, 978.1529553043282, 131.02800616611842, 551.45576, 
4356202, 0.23724354, 978.1529553043282, 130.8293047936134, 551.45571, 
4356203, 0.23724354, 978.1529553043282, 130.8293047936134, 551.45571, 
4360520, 0.24, 978.1529553043282, 132.3493608, 551.45567, 
4364252, 0.24142908, 978.1529553043282, 133.13742541172041, 551.45563, 
4398980, 0.24087885, 978.1529553043282, 132.8339883452715, 551.45559, 
4414850, 0.23994892, 978.1529553043282, 132.321163650506, 551.45555, 
4569487, 0.23077054, 973.2347064403282, 132.03951902303163, 572.168003, 
4597691, 0.23131396, 973.2347064403282, 132.35043730666348, 572.167963, 
4613555, 0.23344594, 973.2347064403282, 133.5702786225826, 572.167923, 
4628282, 0.23280468, 968.9051295703282, 137.54994161725116, 590.838387, 
4628353, 0.23143121, 968.9051295703282, 136.73844281785827, 590.838387, 
4628423, 0.23143121, 968.9051295703282, 136.73844281785827, 590.838387, 
4644583, 0.2272, 968.9051295703282, 134.2384724384, 590.838347, 
4647349, 0.22738784, 965.1980121343282, 138.0491666355664, 607.108835, 
4664378, 0.2272, 965.1980121343282, 137.935118224, 607.108795, 
4666628, 0.23161537, 967.2761981343282, 138.53765632369416, 598.136714, 
4669317, 0.22953825, 967.2761981343282, 137.2952454107805, 598.136674, 
4698776, 0.23735545, 969.9305341343282, 139.31016792110748, 586.92635, 
4700437, 0.23735545, 969.9305341343282, 139.310156053335, 586.9263, 
4700438, 0.23735545, 969.9305341343282, 139.310156053335, 586.9263, 
4700712, 0.23735545, 967.2166111223282, 142.0662245264697, 598.537866, 
4700713, 0.23290235, 967.2166111223282, 139.4008755553851, 598.537866, 
4700885, 0.23290235, 967.2166111223282, 139.4008476071031, 598.537746, 
4700886, 0.23290235, 967.2166111223282, 139.4008476071031, 598.537746, 
4706243, 0.23655216, 967.2166111223282, 141.58538009918018, 598.537676, 
4707671, 0.24209794, 971.1222851223282, 140.99905704024644, 582.405026, 
4743774, 0.23697306, 971.1222851223282, 138.01429169167716, 582.404986, 
4794214, 0.23563778, 966.9482617383282, 141.39358250633182, 600.046319, 
4829922, 0.2336664, 966.9482617383282, 140.2106538473256, 600.046279, 
4829993, 0.2336664, 966.9482617383282, 140.2106538473256, 600.046279, 
4830063, 0.2336664, 966.9482617383282, 140.2106538473256, 600.046279, 
4845862, 0.23543818, 966.9482617383282, 141.27379442600503, 600.046239, 
4874214, 0.23280849, 962.8782369363282, 143.76438415050166, 617.522085, 
4918896, 0.23638628, 962.8782369363282, 145.97373903554262, 617.522045, 
4955335, 0.24, 962.8782369363282, 148.2052812, 617.522005, 
5005304, 0.23655916, 962.8782369363282, 146.0804773219494, 617.521965, 
5021593, 0.24, 962.8782369363282, 148.205262, 617.521925, 
5047342, 0.242, 966.4080009363273, 145.89504868400002, 602.872102, 
5047467, 0.242, 966.4080009363273, 145.89504384399999, 602.872082, 
5047538, 0.242, 966.4080009363273, 145.89504384399999, 602.872082, 
5223656, 0.22566585, 962.2542529363273, 140.02432511149726, 620.494085, 
5223752, 0.23031306, 959.3319322868053, 145.824372193032, 633.1572, 
5260275, 0.206, 955.6695461348054, 133.761026838, 649.325373, 
5260284, 0.206, 955.6695461348054, 133.761026838, 649.325373, 
5260380, 0.20966, 947.2895722827316, 144.50055922786, 689.213771, 
5304429, 0.20701, 947.2895722827316, 142.67413445431, 689.213731, 
5306661, 0.20701, 947.2895722827316, 142.67412617391, 689.213691, 
5308392, 0.20701, 942.1875452827316, 147.74165914144, 713.693344, 
5308463, 0.20701, 942.1875452827316, 147.74165914144, 713.693344, 
5308534, 0.20841883, 942.1875452827316, 148.74713173526752, 713.693344, 
5310752, 0.20532982, 942.1875452827316, 146.5425176455253, 713.693304, 
5310823, 0.20532982, 942.1875452827316, 146.5425176455253, 713.693304, 
5350451, 0.20951014, 936.3428462167316, 155.52941329574656, 742.347904, 
5366551, 0.20792332, 936.3428462167316, 154.35143247778848, 742.347864, 
5389391, 0.21223362, 942.1234832167316, 151.78339880047926, 715.171323, 
5389462, 0.21223362, 942.1234832167316, 151.78339880047926, 715.171323, 
5389692, 0.21223362, 942.1234832167316, 151.78339031113447, 715.171283, 
5389763, 0.21223362, 942.1234832167316, 151.78339031113447, 715.171283, 
5436830, 0.21205326, 942.1234832167316, 151.65439353640218, 715.171243, 
5436901, 0.21205326, 942.1234832167316, 151.65439353640218, 715.171243, 
5443469, 0.21284348, 942.1234832167316, 152.21952764230645, 715.171203, 
5456347, 0.21533403, 942.1234832167316, 154.00068866857688, 715.171163, 
5457953, 0.21061647, 936.6656142667316, 156.07379505187222, 741.033192, 
5483657, 0.207584, 936.6656142667316, 153.826625824768, 741.033152, 
5522876, 0.20927062, 930.6531102607316, 161.23566354436684, 770.464882, 
5557981, 0.17, 923.8902732607316, 136.84988508, 804.999324, 
5558077, 0.16, 917.105954372014, 134.86899184, 842.931199, 
5558174, 0.17848751, 909.1882570546265, 158.35457919128828, 887.202579, 
5558270, 0.169, 900.4611199402685, 158.64694846, 938.73934, 
5558346, 0.1769, 900.4611199402685, 166.062989246, 938.73934, 
5560694, 0.16147283, 890.8007637922687, 161.22196694162182, 998.446407, 
5560764, 0.1611, 890.8007637922687, 160.8497161677, 998.446407, 
5561783, 0.151524, 880.3341563602687, 161.65037831565598, 1066.830194, 
5566870, 0.16382277, 887.9320945713074, 167.1907772635462, 1020.558847, 
5610502, 0.13303179, 887.9094775553074, 137.05063541115499, 1030.209662, 
5610599, 0.13749, 877.4725620645893, 152.05960562775, 1105.968475, 
5610695, 0.13725, 865.4242394800163, 163.81844311275, 1193.576999, 
5612480, 0.12961242, 852.2323844320163, 167.86284688425042, 1295.113901, 
5613738, 0.11975845, 838.2306954320165, 169.1025186446113, 1412.029954, 
5614686, 0.12732579, 853.1366974320165, 165.32213821714703, 1298.418319, 
5615168, 0.14139434, 868.9660234320165, 168.09100590097736, 1188.810004, 
5745263, 0.14721, 868.9324426380165, 178.32923698779, 1211.393499, 
5870655, 0.14962252, 868.9324426380165, 181.25174204709668, 1211.393459, 
5887003, 0.1375, 868.9324426380165, 166.5665951125, 1211.393419, 
5893931, 0.13767333, 852.8346816380165, 183.43220651039718, 1332.372846, 
5905974, 0.13106675, 852.8346816380165, 174.62977347080053, 1332.372806, 
5970655, 0.14282209, 852.8346816380165, 190.29226309920094, 1332.372766, 
5987060, 0.1411, 852.8346816380165, 187.9977916386, 1332.372726, 
5998389, 0.14439999, 852.8346816380165, 192.39460253467314, 1332.372686, 
6167334, 0.15349995, 852.8346816380165, 204.5191376123667, 1332.372666, 
6172276, 0.15632202, 869.6036376380165, 191.02924094087157, 1222.023877, 
6172347, 0.15632202, 869.6036376380165, 191.02924094087157, 1222.023877, 
6237496, 0.16385706, 887.5344866380165, 182.86505426213765, 1116.003511, 
6261594, 0.1681818, 887.5344866380165, 187.6914725590278, 1116.003471, 
6278033, 0.16001, 887.5344866380165, 178.57170899431003, 1116.003431, 
6283561, 0.15762859, 870.0138922265583, 193.4184089940149, 1227.051571, 
6317867, 0.1548591, 870.0138922265583, 190.02009574428212, 1227.051531, 
6341871, 0.156, 870.0138922265583, 191.420032596, 1227.051491, 
6341942, 0.157, 867.0743129117763, 195.580794408, 1245.737544, 
6345404, 0.157, 867.0743129117763, 195.580794408, 1245.737544, 
6345475, 0.157, 867.0743129117763, 195.580794408, 1245.737544, 
6349160, 0.15669276, 864.1096434077763, 198.17060842429532, 1264.708136, 
6371161, 0.159, 868.0614954077763, 197.145675213, 1239.909907, 
6376271, 0.15700338, 864.1147256237763, 198.6226319775366, 1265.08507, 
6406656, 0.1604, 868.7558166237763, 198.27989092839996, 1236.158921, 
6412281, 0.1590313, 863.5475226237763, 201.87713657794416, 1269.417634, 
6424079, 0.15732402, 863.5475226237763, 199.7098789468079, 1269.417594, 
6439262, 0.15333861, 858.1429179897763, 200.05213097910953, 1304.642914, 
6439267, 0.15312312, 858.1429179897763, 199.7709934775717, 1304.642914, 
6439436, 0.15312312, 858.1429179897763, 199.7709751027973, 1304.642794, 
6439441, 0.15312312, 858.1429179897763, 199.7709751027973, 1304.642794, 
6439609, 0.15312312, 858.1429179897763, 199.77095672802287, 1304.642674, 
6439615, 0.15312312, 858.1429179897763, 199.77095672802287, 1304.642674, 
6439782, 0.15312312, 858.1429179897763, 199.77093835324848, 1304.642554, 
6439788, 0.15312312, 858.1429179897763, 199.77093835324848, 1304.642554, 
6439956, 0.15312312, 858.1429179897763, 199.7709199784741, 1304.642434, 
6439962, 0.15312312, 858.1429179897763, 199.7709199784741, 1304.642434, 
6440130, 0.15312312, 858.1429179897763, 199.77090160369968, 1304.642314, 
6440136, 0.15312312, 858.1429179897763, 199.77090160369968, 1304.642314, 
6440304, 0.15312312, 858.1429179897763, 199.77088322892527, 1304.642194, 
6440310, 0.15312312, 858.1429179897763, 199.77088322892527, 1304.642194, 
6440478, 0.15312312, 858.1429179897763, 199.7708648541509, 1304.642074, 
6440484, 0.15312312, 858.1429179897763, 199.7708648541509, 1304.642074, 
6440600, 0.15312312, 858.1429179897763, 199.7708541355325, 1304.642004, 
6440606, 0.15312312, 858.1429179897763, 199.7708541355325, 1304.642004, 
6440774, 0.15312312, 858.1429179897763, 199.77083576075808, 1304.641884, 
6440779, 0.15312312, 858.1429179897763, 199.77083576075808, 1304.641884, 
6440896, 0.15529612, 844.7207009515831, 216.0012363368222, 1390.899118, 
6440901, 0.15529612, 844.7207009515831, 216.0012363368222, 1390.899118, 
6440993, 0.15529612, 844.7207009515831, 216.00123167793856, 1390.899088, 
6440998, 0.15529612, 844.7207009515831, 216.00123167793856, 1390.899088, 
6441141, 0.15529612, 844.7207009515831, 216.00121770128774, 1390.898998, 
6441146, 0.15529612, 844.7207009515831, 216.00121770128774, 1390.898998, 
6441314, 0.15529612, 844.7207009515831, 216.00119906575335, 1390.898878, 
6441319, 0.15529612, 844.7207009515831, 216.00119906575335, 1390.898878, 
6441488, 0.15529612, 844.7207009515831, 216.001180430219, 1390.898758, 
6441493, 0.15529612, 844.7207009515831, 216.001180430219, 1390.898758, 
6441636, 0.15529612, 844.7207009515831, 216.00116645356817, 1390.898668, 
6441640, 0.15529612, 844.7207009515831, 216.00116645356817, 1390.898668, 
6441810, 0.15529612, 844.7207009515831, 216.00114781803376, 1390.898548, 
6441815, 0.15529612, 844.7207009515831, 216.00114781803376, 1390.898548, 
6441985, 0.15529612, 844.7207009515831, 216.00112918249937, 1390.898428, 
6441989, 0.15529612, 844.7207009515831, 216.00112918249937, 1390.898428, 
6442160, 0.15529612, 844.7207009515831, 216.00111054696498, 1390.898308, 
6442165, 0.15529612, 844.7207009515831, 216.00111054696498, 1390.898308, 
6442334, 0.15529612, 844.7207009515831, 216.00109191143056, 1390.898188, 
6442338, 0.15529612, 844.7207009515831, 216.00109191143056, 1390.898188, 
6442456, 0.15529, 821.2186132085267, 239.4477445796, 1541.93924, 
6442461, 0.15529, 821.2186132085267, 239.4477445796, 1541.93924, 
6442629, 0.15529, 821.2186132085267, 239.44772594480003, 1541.93912, 
6442634, 0.15529, 821.2186132085267, 239.44772594480003, 1541.93912, 
6442803, 0.15529, 821.2186132085267, 239.44770731000003, 1541.939, 
6442807, 0.15529, 821.2186132085267, 239.44770731000003, 1541.939, 
6442976, 0.15529, 821.2186132085267, 239.4476886752, 1541.93888, 
6442981, 0.15529, 821.2186132085267, 239.4476886752, 1541.93888, 
6443150, 0.15529, 821.2186132085267, 239.44767004040003, 1541.93876, 
6443154, 0.15529, 821.2186132085267, 239.44767004040003, 1541.93876, 
6443246, 0.15529, 821.2186132085267, 239.44766538170003, 1541.93873, 
6443251, 0.15529, 821.2186132085267, 239.44766538170003, 1541.93873, 
6443419, 0.15529, 821.2186132085267, 239.4476467469, 1541.93861, 
6443424, 0.15529, 821.2186132085267, 239.4476467469, 1541.93861, 
6443593, 0.15529, 821.2186132085267, 239.4476281121, 1541.93849, 
6443597, 0.15529, 821.2186132085267, 239.4476281121, 1541.93849, 
6443767, 0.15529, 821.2186132085267, 239.44760947730003, 1541.93837, 
6443771, 0.15529, 821.2186132085267, 239.44760947730003, 1541.93837, 
6443863, 0.15529, 821.2186132085267, 239.4476048186, 1541.93834, 
6443867, 0.15529, 821.2186132085267, 239.4476048186, 1541.93834, 
6444011, 0.1546, 804.3124404326867, 255.25607982299996, 1651.074255, 
6444015, 0.1546, 804.3124404326867, 255.25607982299996, 1651.074255, 
6444185, 0.1546, 804.3124404326867, 255.256061271, 1651.074135, 
6444189, 0.1546, 804.3124404326867, 255.256061271, 1651.074135, 
6444359, 0.1546, 804.3124404326867, 255.25604271899996, 1651.074015, 
6444363, 0.1546, 804.3124404326867, 255.25604271899996, 1651.074015, 
6444533, 0.1546, 804.3124404326867, 255.25602416699996, 1651.073895, 
6444537, 0.1546, 804.3124404326867, 255.25602416699996, 1651.073895, 
6444707, 0.1546, 804.3124404326867, 255.256005615, 1651.073775, 
6444710, 0.1546, 804.3124404326867, 255.256005615, 1651.073775, 
6444854, 0.15351547, 784.9611290606867, 272.7780373235893, 1776.876541, 
6444858, 0.15351547, 784.9611290606867, 272.7780373235893, 1776.876541, 
6445028, 0.15351547, 784.9611290606867, 272.7780189017328, 1776.876421, 
6445032, 0.15351547, 784.9611290606867, 272.7780189017328, 1776.876421, 
6445201, 0.15351547, 784.9611290606867, 272.7780004798764, 1776.876301, 
